Fecha,Horario,C.P.,Municipio,Provincia,Dirección,Estación de Servicio,Gasoleo A,Gasoleo B,Gasoleo Premium,Gasolina 95 E5,Gasolina 98 E5,Media_Gasoleo A,Media_Gasoleo B,Media_Gasoleo Prem,Media_Gasolina 95,Media_Gasolina 98,dev_Gasoleo A,dev_Gasoleo B,dev_Gasoleo Prem,dev_Gasolina 95,dev_Gasolina 98
06/11/2022 13:02:43,L-D: 07:00-22:00,02250,Abengibre,ALBACETE,"AVENIDA CASTILLA LA MANCHA, 26",Nº 10.935,1.939,1.44,,1.739,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.006561826307934782,-0.11824749163879833,,-0.03172962020545911,
06/11/2022 13:02:43,L-D: 7:00-23:00,02152,Alatoz,ALBACETE,"CR CM-332, 46,4",REPSOL,2.04,,2.3,1.909,2.2,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.0944381736920652,,0.2576490782794427,0.13827037979454082,0.2744166807076822
06/11/2022 13:02:43,L-S: 08:00-22:00; D: 09:00-21:00,02001,Albacete,ALBACETE,"AVENIDA 1º DE MAYO, S/N",CARREFOUR,1.999,,2.039,1.799,1.919,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,-0.003350921720556954,0.028270379794540723,-0.006583319292317924
06/11/2022 13:02:43,L-D: 06:00-21:30,02001,Albacete,ALBACETE,"CALLE PRINCIPE DE ASTURIAS (POLÍGONO DE ROMICA), 5",BP ROMICA,2.039,,2.129,1.829,1.971,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.09343817369206531,,0.0866490782794429,0.05827037979454075,0.04541668070768212
06/11/2022 13:02:43,L-D: 24H,02001,Albacete,ALBACETE,"CALLE FEDERICO GARCIA LORCA, 1",PLENOIL,1.897,,,1.687,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.04856182630793482,,,-0.08372962020545915,
06/11/2022 13:02:43,L-S: 05:00-23:00,02001,Albacete,ALBACETE,"CALLE FEDERICO GARCIA LORCA, 5",CEPSA,2.035,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.0894381736920653,,,,
06/11/2022 13:02:43,L-S: 09:00-21:30,02005,Albacete,ALBACETE,"AVENIDA ESCRITOR RODRIGO RUBIO, 3",A&A,1.878,,1.948,1.698,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.06756182630793495,,-0.09435092172055715,-0.07272962020545926,
06/11/2022 13:02:43,L-D: 24H,02005,Albacete,ALBACETE,"AVENIDA MENÉNDEZ PIDAL, 58",TAMOS,1.959,,2.019,1.759,1.859,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.013438173692065236,,-0.023350921720556972,-0.011729620205459312,-0.06658331929231798
06/11/2022 13:02:43,L-D: 06:00-23:00,02005,Albacete,ALBACETE,"PASEO CUBA (LA), 36",CEPSA,1.999,,2.089,1.799,1.939,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,0.04664907827944287,0.028270379794540723,0.013416680707682094
06/11/2022 13:02:43,L-D: 06:00-22:00,02005,Albacete,ALBACETE,"CL PASEO DE LA CUBA, 15",REPSOL,2.009,,2.069,1.809,1.919,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06343817369206506,,0.02664907827944285,0.03827037979454073,-0.006583319292317924
06/11/2022 13:02:43,L-D: 06:30-22:30,02002,Albacete,ALBACETE,"CALLE HERMANOS FALCÓ, 2",CEPSA,1.999,,2.099,1.789,1.919,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,0.0566490782794431,0.018270379794540714,-0.006583319292317924
06/11/2022 13:02:43,L-D: 07:00-23:00,02006,Albacete,ALBACETE,"AVDA. DE LOS TOREROS, S/N",INPEALSA,1.919,,1.969,1.759,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.0265618263079348,,-0.07335092172055702,-0.011729620205459312,
06/11/2022 13:02:43,L-D: 06:00-23:00,02006,Albacete,ALBACETE,"CALLE CTRA. DE JAEN, 79",REPSOL,2.019,,2.089,1.789,1.959,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.04664907827944287,0.018270379794540714,0.03341668070768211
06/11/2022 13:02:43,L-D: 24H,02006,Albacete,ALBACETE,CARRETERA JAEN KM. 2,REPSOL,2.019,,2.079,1.829,1.939,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.03664907827944308,0.05827037979454075,0.013416680707682094
06/11/2022 13:02:43,L-S: 07:00-23:00; D: 08:00-23:00,02006,Albacete,ALBACETE,"CALLE ALCALDE CONANGLA (C.C. EROSKI), S/N",FAMILY ENERGY,1.899,,1.959,1.699,1.899,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.04656182630793482,,-0.08335092172055703,-0.07172962020545914,-0.026583319292317942
06/11/2022 13:02:43,L-D: 06:30-22:00,02006,Albacete,ALBACETE,"CR N-322, 337,8",REPSOL,1.999,,2.069,1.859,2.089,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,0.02664907827944285,0.08827037979454078,0.163416680707682
06/11/2022 13:02:43,L-D: 24H,02006,Albacete,ALBACETE,"CR N-301, 244",REPSOL,2.019,,2.089,1.799,1.909,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.04664907827944287,0.028270379794540723,-0.016583319292317933
06/11/2022 13:02:43,L-V: 06:00-22:00; S: 07:30-15:30; D: 09:00-15:00,02006,Albacete,ALBACETE,"PG CAMPOLLANO-P. 2-CT, S.N.",REPSOL,2.019,,2.089,1.799,1.909,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.04664907827944287,0.028270379794540723,-0.016583319292317933
06/11/2022 13:02:43,L-V: 07:00-21:00; S-D: 09:00-14:00,02006,Albacete,ALBACETE,CARRETERA N-322 KM. 359,REPSOL,2.009,,2.079,1.799,1.909,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06343817369206506,,0.03664907827944308,0.028270379794540723,-0.016583319292317933
06/11/2022 13:02:43,L-D: 07:00-23:00,02006,Albacete,ALBACETE,"AVENIDA 1º DE MAYO, S/N",PETROCAMP,1.949,,,1.749,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.0034381736920652273,,,-0.0217296202054591,
06/11/2022 13:02:43,L-D: 06:00-23:00,02006,Albacete,ALBACETE,"CALLE ALMANSA, 2",CEPSA,1.999,,2.065,1.779,1.911,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,0.022649078279442847,0.008270379794540705,-0.014583319292317931
06/11/2022 13:02:43,L-S: 07:00-22:00,02006,Albacete,ALBACETE,CARRETERA NACIONAL 322 PTO KM 347 KM. 347,P347,1.949,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.0034381736920652273,,,,
06/11/2022 13:02:43,L-D: 07:00-23:00,02006,Albacete,ALBACETE,"AVDA. DE ESPAÑA (PRÓX. A C/ SAN JUAN), S/N",INPEALSA,1.919,,,1.759,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.0265618263079348,,,-0.011729620205459312,
06/11/2022 13:02:43,L-V: 06:00-22:00; S: 06:00-14:00; D: 09:00-21:00,02099,Albacete,ALBACETE,CARRETERA NACIONAL 301 KM. 256,INPEALSA,1.899,,,1.759,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.04656182630793482,,,-0.011729620205459312,
06/11/2022 13:02:43,L-D: 24H,02004,Albacete,ALBACETE,CARRETERA N-322 KM. 349,CEPSA,2.049,,2.119,1.799,1.859,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.1034381736920651,,0.07664907827944312,0.028270379794540723,-0.06658331929231798
06/11/2022 13:02:43,L-D: 08:00-16:00,02328,Albacete,ALBACETE,"AVENIDA PRINCIPE, 2",REPSOL,1.979,1.621,2.029,1.769,1.879,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.033438173692065254,0.06275250836120172,-0.013350921720557185,-0.0017296202054593035,-0.04658331929231796
06/11/2022 13:02:43,L-S: 07:00-21:30; D: 09:00-14:00,02140,Albacete,ALBACETE,"CM. 3203 km 14,1",LOZANO,1.95,1.45,1.999,1.73,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.004438173692065117,-0.10824749163879832,-0.04335092172055699,-0.04072962020545923,
06/11/2022 13:02:43,L-D: 24H,02099,Albacete,ALBACETE,"CTRA.AGUASNUEVAS KM 0,25",CORYMAR,,1.44,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,,-0.11824749163879833,,,
06/11/2022 13:02:43,L-S: 06:00-23:00; D: 08:00-23:00,02007,Albacete,ALBACETE,"SECTOR PARCELA T-3 LOCAL52, 14",ALCAMPO,1.929,,1.966,1.745,1.855,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.01656182630793479,,-0.07635092172055713,-0.025729620205459103,-0.07058331929231798
06/11/2022 13:02:43,L-D: 06:00-23:30,02007,Albacete,ALBACETE,"CARRETERA C-M 332 KM. 2,6","INLOCOR S.L. ""CEPSA""",1.999,1.639,2.099,1.799,1.989,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,0.08075250836120174,0.0566490782794431,0.028270379794540723,0.06341668070768214
06/11/2022 13:02:43,L-V: 06:00-22:00; S: 06:00-14:00,02007,Albacete,ALBACETE,"AVENIDA PRIMERA, 94",INPEALSA,1.899,,1.949,1.759,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.04656182630793482,,-0.09335092172055703,-0.011729620205459312,
06/11/2022 13:02:43,L-D: 24H,02007,Albacete,ALBACETE,"POLIGONO AVDA. 3ª, ESQUINA C/AUTOVIA, 69",ENERCOM CARBURANTES,1.929,,1.989,1.739,1.869,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.01656182630793479,,-0.053350921720557,-0.03172962020545911,-0.05658331929231797
06/11/2022 13:02:43,L-V: 05:30-23:00; S: 06:30-22:30; D: 07:30-21:00,02007,Albacete,ALBACETE,"POLIGONO CAMPOLLANO, 55",CEPSA,1.989,,2.069,1.769,1.899,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.04343817369206526,,0.02664907827944285,-0.0017296202054593035,-0.026583319292317942
06/11/2022 13:02:43,L-D: 24H,02007,Albacete,ALBACETE,"AVENIDA PRIMERA, S/N",GMOIL,1.869,,,1.659,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.07656182630793484,,,-0.11172962020545918,
06/11/2022 13:02:43,L-D: 24H,02007,Albacete,ALBACETE,"CALLE C/ AUTOVIA C/V AVD. SEXTA, S/N",NATURGY ES  GNV ALBACETE,,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,,,,,
06/11/2022 13:02:43,L-D: 24H,02007,Albacete,ALBACETE,"AVENIDA 3ª ESQUINA C/ F Nº3, 3",FAST & GAS,1.879,,,1.719,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.06656182630793483,,,-0.051729620205459126,
06/11/2022 13:02:43,L-D: 24H,02007,Albacete,ALBACETE,"POLIGONO CAMPOLLANO C/.F, 13",AVANZA OIL,1.889,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.056561826307934826,,,,
06/11/2022 13:02:43,L-D: 06:00-22:00,02007,Albacete,ALBACETE,AUTOVIA A-31 KM. 69,REPSOL,2.019,,2.089,1.819,1.929,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.04664907827944287,0.04827037979454074,0.003416680707682085
06/11/2022 13:02:43,L-D: 06:00-22:00,02007,Albacete,ALBACETE,"MADRID-CARTAGENA km 248,5","REPSOL. LOS ANGELES DE LA MANCHA, S.L.",2.029,,2.099,1.819,1.929,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.08343817369206508,,0.0566490782794431,0.04827037979454074,0.003416680707682085
06/11/2022 13:02:43,L-V: 06:00-22:00,02007,Albacete,ALBACETE,"MADRID-CARTAGENA km 248,5",LOS ANGELES DE LA MANCHA,2.029,,2.099,1.819,1.929,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.08343817369206508,,0.0566490782794431,0.04827037979454074,0.003416680707682085
06/11/2022 13:02:43,L-D: 24H,02007,Albacete,ALBACETE,"CALLE AUTOVIA, SN",LA GAVIOTA GASOLINERA 24 HORA,1.899,,,1.739,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.04656182630793482,,,-0.03172962020545911,
06/11/2022 13:02:43,L-V: 07:00-21:00; S-D: 09:00-14:00,02007,Albacete,ALBACETE,"AVENIDA 0, 48",ABOIL,2.259,,,2.299,2.369,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.31343817369206506,,,0.5282703797945407,0.44341668070768225
06/11/2022 13:02:43,L-D: 24H,02007,Albacete,ALBACETE,"AVENIDA POLIGONO CAMPOLLANO AVENIDA 0, 67",VALERO 24H,1.949,,,1.739,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.0034381736920652273,,,-0.03172962020545911,
06/11/2022 13:02:43,L: 24H,02007,Albacete,ALBACETE,"POLIGONO ROMICA C/4, 106",VILLAFUEL SL,1.87,,,1.75,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.07556182630793473,,,-0.02072962020545921,
06/11/2022 13:02:43,L-D: 07:00-22:00,02080,Albacete,ALBACETE,"CARRETERA DE LAS PEÑAS KM 0+238 KM. 0,238",AREA LOS LLANOS,1.949,,,1.739,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.0034381736920652273,,,-0.03172962020545911,
06/11/2022 13:02:43,L-D: 07:00-23:00,02080,Albacete,ALBACETE,"AUTOVIA A-30 KM. 239,4",CEPSA,2.015,,2.095,1.794,1.926,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06943817369206529,,0.052649078279443096,0.02327037979454083,0.0004166807076819712
06/11/2022 13:02:43,L-D: 24H,02080,Albacete,ALBACETE,"AUTOVIA A-30 KM. 239,4",CEPSA,2.025,,2.125,1.829,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07943817369206507,,0.0826490782794429,0.05827037979454075,
06/11/2022 13:02:43,L-D: 06:30-22:30,02080,Albacete,ALBACETE,"POLIGONO Nº 71, PARCELA 678, PARAJE HONDO DE LA MORENA S/N, S/N",CEPSA,1.999,,2.099,1.789,1.919,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,0.0566490782794431,0.018270379794540714,-0.006583319292317924
06/11/2022 13:02:43,L-D: 07:00-21:30,02124,Alcadozo,ALBACETE,"CM-3203 km 41,9",CEPSA,1.919,1.539,1.989,1.739,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.0265618263079348,-0.019247491638798353,-0.053350921720557,-0.03172962020545911,
06/11/2022 13:02:43,L: 08:00-20:00,02210,Alcalá del Júcar,ALBACETE,"CARRETERA CM-3201 47,1 KM. 47,1",EL JUCAR,1.969,,,1.759,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.023438173692065245,,,-0.011729620205459312,
06/11/2022 13:02:43,L-D: 07:00-22:00,02300,Alcaraz,ALBACETE,"CR N-322 276,5",REPSOL,2.009,,2.059,1.809,1.929,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06343817369206506,,0.016649078279443064,0.03827037979454073,0.003416680707682085
06/11/2022 13:02:43,L-V: 07:00-17:00,02330,Alcaraz,ALBACETE,CARRETERA 322 KM. 302,REPSOL,1.979,,2.029,1.769,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.033438173692065254,,-0.013350921720557185,-0.0017296202054593035,
06/11/2022 13:02:43,L-D: 06:00-22:00,02640,Almansa,ALBACETE,"CL AVDA. DE AYORA, S.N. A",REPSOL,2.029,,2.119,1.819,1.929,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.08343817369206508,,0.07664907827944312,0.04827037979454074,0.003416680707682085
06/11/2022 13:02:43,L-D: 06:00-22:00,02640,Almansa,ALBACETE,"AVENIDA CIRCUNVALACION, 9",CEPSA,1.999,,2.079,1.799,1.931,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,0.03664907827944308,0.028270379794540723,0.005416680707682087
06/11/2022 13:02:43,L-V: 06:00-22:00,02640,Almansa,ALBACETE,"AVENIDA MADRID, 11",CEPSA,1.999,,2.079,1.799,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,,0.03664907827944308,0.028270379794540723,
06/11/2022 13:02:43,L-D: 06:00-22:00,02640,Almansa,ALBACETE,"AUTOVIA A-31 KM. 143,350",CEPSA,1.995,,2.095,1.799,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.04943817369206527,,0.052649078279443096,0.028270379794540723,
06/11/2022 13:02:43,L-D: 06:00-22:00,02640,Almansa,ALBACETE,"AVENIDA CIRCUNVALACION, 26",CEPSA,2.015,,2.109,1.789,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06943817369206529,,0.06664907827944289,0.018270379794540714,
06/11/2022 13:02:43,L-D: 07:00-23:00,02640,Almansa,ALBACETE,AUTOVIA A-31 KM. 140,SHELL,1.979,,2.059,1.769,1.909,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.033438173692065254,,0.016649078279443064,-0.0017296202054593035,-0.016583319292317933
06/11/2022 13:02:43,L-D: 24H,02640,Almansa,ALBACETE,"AVENIDA INFANTE DON JUAN MANUEL, 8",QUALITY ALMANSA,1.939,,,1.739,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.006561826307934782,,,-0.03172962020545911,
06/11/2022 13:02:43,L-D: 24H,02640,Almansa,ALBACETE,"AVENIDA CIRCUNVALACION, 17",GASÓLEOS S. ALMANSA,1.929,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.01656182630793479,,,,
06/11/2022 13:02:43,L-D: 24H,02640,Almansa,ALBACETE,CARRETERA N-430 BADAJOZ A VALENCIA KM. 594,GASOLINERA LOW COST PENADES,1.919,1.559,,1.699,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.0265618263079348,0.0007525083612016648,,-0.07172962020545914,
06/11/2022 13:02:43,L-D: 24H,02690,Alpera,ALBACETE,"BONETE, S/Nº",COOPERATIVA SANTA CRUZ DE ALPERA,1.86,1.44,,1.641,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.08556182630793474,-0.11824749163879833,,-0.1297296202054592,
06/11/2022 13:02:43,L-D: 07:00-23:00,02320,Balazote,ALBACETE,"N-322 km 326,2",E.S. BALAZOTE S.L.,1.995,1.69,,1.806,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.04943817369206527,0.13175250836120167,,0.03527037979454084,
06/11/2022 13:02:43,L-D: 06:00-23:00,02639,Barrax,ALBACETE,"CALLE ALBACETE, 57",E.S. BARRAX S.L.,1.995,1.69,,1.806,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.04943817369206527,0.13175250836120167,,0.03527037979454084,
06/11/2022 13:02:43,L-D: 24H,02639,Barrax,ALBACETE,CAMINO DE LOS GONZALOS SN,COABA,1.893,1.52,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.05256182630793482,-0.03824749163879826,,,
06/11/2022 13:02:43,L-D: 06:00-22:00,02691,Bonete,ALBACETE,AUTOVIA A-31 KM. 126,REPSOL,2.009,,2.059,1.799,1.909,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06343817369206506,,0.016649078279443064,0.028270379794540723,-0.016583319292317933
06/11/2022 13:02:43,L-D: 06:00-22:00,02691,Bonete,ALBACETE,"CR N-430, 566,3",REPSOL,2.009,,2.059,1.799,1.909,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06343817369206506,,0.016649078279443064,0.028270379794540723,-0.016583319292317933
06/11/2022 13:02:43,S-D: 07:00-15:00,02610,Bonillo (El),ALBACETE,"CALLE CARRETERA MUNERA, 2",REPSOL,1.979,1.635,2.039,1.769,1.879,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.033438173692065254,0.07675250836120173,-0.003350921720556954,-0.0017296202054593035,-0.04658331929231796
06/11/2022 13:02:43,L-D: 07:00-23:00,02151,Casas de Juan Núñez,ALBACETE,"AVDA. ALBACETE, 33",GASOLINERAS DEL REY,1.999,1.499,,1.799,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.05343817369206527,-0.059247491638798166,,0.028270379794540723,
06/11/2022 13:02:43,L-V: 08:00-13:30 y 15:00-18:00,02212,Casas de Ves,ALBACETE,"CARRETERA CASAS IBAÑEZ KM. 13,8",COOPERATIVA,,1.47,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,,-0.0882474916387983,,,
06/11/2022 13:02:43,L-D: 24H,02200,Casas-Ibáñez,ALBACETE,"AVDA. DEL VINO, 10",CEPSA,,1.55,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,,-0.008247491638798232,,,
06/11/2022 13:02:43,L-D: 07:00-21:00,02200,Casas-Ibáñez,ALBACETE,CARRETERA ALBACETE KM. 94,CEPSA,1.969,1.609,2.029,1.729,1.889,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.023438173692065245,0.05075250836120171,-0.013350921720557185,-0.04172962020545912,-0.03658331929231795
06/11/2022 13:02:43,L-D: 06:00-22:00,02660,Caudete,ALBACETE,"CR N-344 DIRC.VALENCIA, KM.  118.3",BP PARGA I PETROL BAS BEL,2.019,,2.109,1.769,1.911,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.06664907827944289,-0.0017296202054593035,-0.014583319292317931
06/11/2022 13:02:43,L-V: 07:00-15:00,02660,Caudete,ALBACETE,AUTOVIA A-31 KM. 172,BP OIL,2.019,,2.109,1.789,1.931,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.06664907827944289,0.018270379794540714,0.005416680707682087
06/11/2022 13:02:43,L-D: 24H,02660,Caudete,ALBACETE,CARRETERA D-12 ESTACION KM. 32,VILA Y FAYOS ,1.929,1.529,,1.719,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.01656182630793479,-0.029247491638798362,,-0.051729620205459126,
06/11/2022 13:02:43,L-D: 06:00-23:00,02660,Caudete,ALBACETE,"CR N-330, 71,4",REPSOL,2.009,1.578,2.059,1.799,1.909,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.06343817369206506,0.019752508361201793,0.016649078279443064,0.028270379794540723,-0.016583319292317933
06/11/2022 13:02:43,L-D: 24H,02660,Caudete,ALBACETE,CARRETERA D12 ESTACION KM. 1,HAM,,,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,,,,,
06/11/2022 13:02:43,L-D: 24H,02660,Caudete,ALBACETE,"CARRETERA N-344 KM. 114,500",TRANSPORTES CAUDETE,1.954,1.524,,,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.00843817369206512,-0.034247491638798255,,,
06/11/2022 13:02:43,L-D: 24H,02247,Cenizate,ALBACETE,"CALLE VIRGEN DE LAS NIEVES, 17",VIRGEN DE LAS NIEVES,1.8,1.428,,1.632,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,-0.1455618263079348,-0.13024749163879834,,-0.13872962020545931,
06/11/2022 13:02:43,L: 06:00-22:00,02520,Chinchilla de Monte-Aragón,ALBACETE,"Ctra. AB-430 KM 530,3",REPSOL,2.019,,2.069,1.819,1.929,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.02664907827944285,0.04827037979454074,0.003416680707682085
06/11/2022 13:02:43,L-D: 06:00-23:00,02520,Chinchilla de Monte-Aragón,ALBACETE,AUTOVIA A-31 KM. 86,REPSOL,2.019,,2.089,1.799,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.04664907827944287,0.028270379794540723,
06/11/2022 13:02:43,L-D: 06:00-23:00,02520,Chinchilla de Monte-Aragón,ALBACETE,AUTOVIA A-31 KM. 86,REPSOL,2.019,,2.089,1.799,1.919,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.04664907827944287,0.028270379794540723,-0.006583319292317924
06/11/2022 13:02:43,L-D: 06:00-22:00,02510,Chinchilla de Monte-Aragón,ALBACETE,CL AVENIDA GENERALISIMO 107 (N-301 km 276),REPSOL,2.029,,2.079,1.799,,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.08343817369206508,,0.03664907827944308,0.028270379794540723,
06/11/2022 13:02:43,L-V: 06:00-22:00; S-D: 07:00-22:00,02695,Chinchilla de Monte-Aragón,ALBACETE,AUTOVIA A31 KM. 111,CEPSA,2.019,,2.089,1.799,1.959,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,,0.04664907827944287,0.028270379794540723,0.03341668070768211
06/11/2022 13:02:43,L: 06:00-22:00,02430,Elche de la Sierra,ALBACETE,"CL BOLEA, 36 (CM-412 km 235,65)",CAMPSA,2.019,1.657,2.069,1.819,1.929,1.9455618263079348,1.5582474916387983,2.042350921720557,1.7707296202054592,1.925583319292318,0.07343817369206529,0.09875250836120175,0.02664907827944285,0.04827037979454074,0.003416680707682085
