Fecha,Horario,C.P.,Provincia,Municipio,Localidad,Dirección,Proveedor de Servicio,Gasoleo A,Media C.P. Gasoleo A,Media Nacional Gasoleo A,Gasoleo B,Media C.P. Gasoleo B,Media Nacional Gasoleo B,Gasoleo Premium,Media C.P. Gasoleo P,Media Nacional Gasoleo P,Gasolina 95 E5,Media C.P. Gasolina 95,Media Nacional Gasolina 95,Gasolina 98 E5,Media C.P. Gasolina 98,Media Nacional Gasolina 98
12/07/2023 19:12:41,L-D: 24H,10400,CÁCERES,Jaraíz de la Vera,JARAIZ DE LA VERA,"CALLE HERNAN CORTES, 84",   PETROL STATION,1.329,1.414,1.4410708322348185,,1.0899999999999999,1.1249456448345712,,1.0899999999999999,1.5496430014818807,1.529,1.569,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 06:00-23:30,18818,GRANADA,Castilléjar,CASTILLEJAR,CARRETERA BENAMAUREL-HUESCAR KM. 13, AGLA,1.459,1.459,1.4410708322348185,1.129,1.129,1.1249456448345712,1.509,1.129,1.5496430014818807,1.619,1.619,1.5868337730870712,1.789,1.789,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,46740,VALENCIA / VALÈNCIA,Carcaixent,CARCAIXENT,"CALLE EMILIO DONAT, S/N", AGRICAR,1.365,1.3933333333333333,1.4410708322348185,1.075,1.075,1.1249456448345712,,1.075,1.5496430014818807,1.515,1.551,1.5868337730870712,,1.694,1.7438397314511964
12/07/2023 19:12:41,L-V: 07:00-20:00; S-D: 08:30-14:00,45250,TOLEDO,Añover de Tajo,AÑOVER DE TAJO,"TRAVESÍA DESVIO, 19",BP,1.544,1.4276666666666669,1.4410708322348185,,0.95,1.1249456448345712,1.644,0.95,1.5496430014818807,1.647,1.613,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 06:00-23:00,38005,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,SANTA CRUZ DE TENERIFE,"AVENIDA TRES DE MAYO, 85",BP,1.199,1.163,1.4410708322348185,,,1.1249456448345712,1.299,,1.5496430014818807,1.199,1.1855,1.5868337730870712,1.329,1.309,1.7438397314511964
12/07/2023 19:12:41,L-D: 06:00-22:00,46841,VALENCIA / VALÈNCIA,Castelló de Rugat,CASTELLO DE RUGAT,CL  CAÑI REAL 83,BP,1.519,1.519,1.4410708322348185,1.2,1.2,1.1249456448345712,1.619,1.2,1.5496430014818807,1.649,1.649,1.5868337730870712,1.829,1.829,1.7438397314511964
12/07/2023 19:12:41,L-S: 06:30-21:00,07458,BALEARS (ILLES),Santa Margalida,CA'N PICAFORT," CARRETERA ARTA-PTO.ALCUDIA,99, ",BP,1.559,1.559,1.4410708322348185,,,1.1249456448345712,1.639,,1.5496430014818807,1.699,1.699,1.5868337730870712,1.837,1.8375,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,04009,ALMERÍA,Almería,ALMERIA,"CALLE CUESTA DE LOS CALLEJONES, 0",BP,1.539,1.437125,1.4410708322348185,,1.29,1.1249456448345712,1.629,1.29,1.5496430014818807,1.619,1.568625,1.5868337730870712,1.761,1.7725,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,07710,BALEARS (ILLES),Sant Lluís,SANT LLUIS,"AVENIDA DE SA PAU, 6",BP,1.589,1.549,1.4410708322348185,,,1.1249456448345712,1.689,,1.5496430014818807,1.739,1.689,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,08210,BARCELONA,Barberà del Vallès,BARBERA DEL VALLES,"CR DE RIPOLLET A SANTIGA KM  2,4",BP,1.519,1.4449999999999998,1.4410708322348185,1.219,1.219,1.1249456448345712,1.609,1.219,1.5496430014818807,1.689,1.6486,1.5868337730870712,1.829,1.8356666666666666,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,38108,SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,SANTA CRUZ DE TENERIFE,"CARRETERA GENERAL DEL SUR KM. 6,9",BP,1.199,1.1713846153846155,1.4410708322348185,,,1.1249456448345712,1.299,,1.5496430014818807,1.199,1.1839230769230769,1.5868337730870712,1.329,1.3081538461538462,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,18850,GRANADA,Cúllar,CULLAR,AUTOVIA A/92 KM. 354,BP,1.499,1.4473333333333336,1.4410708322348185,,0.9889999999999999,1.1249456448345712,1.609,0.9889999999999999,1.5496430014818807,1.619,1.595,1.5868337730870712,1.779,1.7270000000000003,1.7438397314511964
12/07/2023 19:12:41,L-D: 00:00-23:59,28925,MADRID,Alcorcón,ALCORCON,"AV  DE MOSTOLES, Nº 6",CEPSA ,1.549,1.485875,1.4410708322348185,,,1.1249456448345712,1.629,,1.5496430014818807,1.689,1.6127500000000001,1.5868337730870712,,1.787,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,46009,VALENCIA / VALÈNCIA,Valencia,VALENCIA,"CALLE LLANO DE LA ZAIDIA, 6", E S  LA TORRETA,1.509,1.4893999999999998,1.4410708322348185,,,1.1249456448345712,1.599,,1.5496430014818807,1.659,1.6292499999999999,1.5868337730870712,1.839,1.7827499999999998,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,46026,VALENCIA / VALÈNCIA,Valencia,VALENCIA,"AVENIDA AUSIAS MARCH, 44", E S  SUR,1.509,1.5456666666666665,1.4410708322348185,,,1.1249456448345712,1.599,,1.5496430014818807,1.659,1.6883333333333335,1.5868337730870712,1.839,1.8316666666666663,1.7438397314511964
12/07/2023 19:12:41,L: 06:00-22:00,30194,MURCIA,Mula,NIÑO (EL),"CARRETERA CARAVACA KM. 32,320", EL NIÑO COMBUSTIBLES,1.29,1.29,1.4410708322348185,0.94,0.94,1.1249456448345712,1.34,0.94,1.5496430014818807,1.47,1.47,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,41804,SEVILLA,Olivares,OLIVARES,"CARRETERA SE-510 KM. 10,850", EL OLIVO,1.297,1.297,1.4410708322348185,,1.195,1.1249456448345712,1.369,1.195,1.5496430014818807,1.475,1.4750000000000003,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-V: 06:00-22:00,18110,GRANADA,Gabias (Las),GABIA GRANDE,"CALLE PROGRESO, 72", LAS GABIAS,1.345,1.345,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.548,1.548,1.5868337730870712,1.668,1.668,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,08170,BARCELONA,Montornès del Vallès,MONTORNES CENTRE,"AVENIDA RIU MOJENT ESQ CARLES RIBA, S/N", NUROIL,1.319,1.399,1.4410708322348185,,,1.1249456448345712,1.349,,1.5496430014818807,1.499,1.5556666666666665,1.5868337730870712,1.689,1.764,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-22:00,46500,VALENCIA / VALÈNCIA,Sagunto/Sagunt,SAGUNTO,"AVENIDA DE LA VILA, SN", OCTAPLUS,1.319,1.4541666666666666,1.4410708322348185,,1.173,1.1249456448345712,1.369,1.173,1.5496430014818807,1.515,1.6280555555555558,1.5868337730870712,1.635,1.809222222222222,1.7438397314511964
12/07/2023 19:12:41,L-D: 06:30-22:30,23400,JAÉN,Úbeda,UBEDA,CL AVENIDA DE LA LIBERTAD 76,REPSOL,1.485,1.4286999999999999,1.4410708322348185,1.155,1.14275,1.1249456448345712,1.535,1.14275,1.5496430014818807,1.615,1.5836,1.5868337730870712,1.725,1.7200000000000002,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,30800,MURCIA,Lorca,LORCA,"CAMINO CAMINO HONDO RONDA SUR, 1",CEPSA,1.439,1.415142857142857,1.4410708322348185,,1.2201666666666666,1.1249456448345712,1.569,1.2201666666666666,1.5496430014818807,1.599,1.5751578947368423,1.5868337730870712,1.699,1.7125833333333336,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,03430,ALICANTE,Onil,ONIL,"CALLE POL LA MARJAL C/LLEBEIG, 21", T  ALBERO,1.519,1.5153333333333332,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.639,1.6416666666666668,1.5868337730870712,1.749,1.7845,1.7438397314511964
12/07/2023 19:12:41,L-S: 06:00-22:00; D: 07:00-22:00,17185,GIRONA,Vilobí d'Onyar,VILOBI D'ONYAR,CARRETERA GIRONA SANTA COLOAM FARNERS KM. 13,BP,1.519,1.4889999999999999,1.4410708322348185,1.399,1.399,1.1249456448345712,1.589,1.399,1.5496430014818807,1.699,1.6640000000000001,1.5868337730870712,1.839,1.839,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-23:00,11159,CÁDIZ,Vejer de la Frontera,PALMAR EL,"CARRETERA A-2230 KM. 7,1",BP,1.542,1.542,1.4410708322348185,,,1.1249456448345712,1.632,,1.5496430014818807,1.632,1.632,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-S: 06:00-22:00; D: 07:00-22:00,17403,GIRONA,Sant Hilari Sacalm,SANT HILARI SACALM,"PASEO FONT DEL CIRERER, 43",BP,1.519,1.434,1.4410708322348185,1.399,1.399,1.1249456448345712,1.589,1.399,1.5496430014818807,1.699,1.5990000000000002,1.5868337730870712,1.839,1.784,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-23:00,06010,BADAJOZ,Badajoz,BADAJOZ,"CARRETERA DE VALVERDE KM. 3,200",BP ROTONDA LAS VAGUADAS S L ,1.489,1.491,1.4410708322348185,,,1.1249456448345712,1.579,,1.5496430014818807,1.609,1.6242,1.5868337730870712,1.769,1.763,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-22:00,17255,GIRONA,Begur,BEGUR,"CARRER DE LA CREU, 30",BP,1.513,1.4049999999999998,1.4410708322348185,,,1.1249456448345712,1.603,,1.5496430014818807,1.702,1.6284999999999998,1.5868337730870712,1.845,1.845,1.7438397314511964
12/07/2023 19:12:41,L-D: 06:00-22:00,17200,GIRONA,Palafrugell,PALAFRUGELL,"CARRER JOAN MARAGALL, 1",BPPROPERLY  S A ,1.513,1.3885714285714283,1.4410708322348185,,,1.1249456448345712,1.603,,1.5496430014818807,1.702,1.5712857142857142,1.5868337730870712,1.845,1.825,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,16639,CUENCA,Santa María de los Llanos,SANTA MARIA DE LOS LLANOS,"CALLE CARRETERILLA, 38","""SAN ISIDRO LABRADOR""SOC COOP CLM",1.34,1.4866666666666666,1.4410708322348185,0.922,0.922,1.1249456448345712,,0.922,1.5496430014818807,,1.6315,1.5868337730870712,,1.791,1.7438397314511964
12/07/2023 19:12:41,L-M: 08:00-19:00; X-D: 08:00-22:00,35350,PALMAS (LAS),Artenara,ARTENARA,"CALLE LOMO EL PUERTO, 0",(OTROS),1.239,1.239,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.219,1.219,1.5868337730870712,1.379,1.379,1.7438397314511964
12/07/2023 19:12:41,L: 07:30-21:00; M-D: 07:30-21:00,19183,GUADALAJARA,Viñuelas,VIÑUELAS,"CR CM-1002 P.K. 26,70 D",(OTROS),1.51,1.51,1.4410708322348185,1.479,1.479,1.1249456448345712,,1.479,1.5496430014818807,1.62,1.62,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L: 09:00-20:00,23311,JAÉN,Santo Tomé,SANTO TOME,CARRETERA CARRETERA DEL TRANCO KM. 44,(OTROS),1.595,1.4676666666666665,1.4410708322348185,,1.027,1.1249456448345712,,1.027,1.5496430014818807,1.705,1.5946666666666667,1.5868337730870712,,1.729,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-22:00,03726,ALICANTE,Benitachell/Poble Nou de Benitatxell (el),BENITACHELL,"CARRETERA CV-740 KM. 6,800",(OTROS),1.499,1.499,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.629,1.629,1.5868337730870712,1.779,1.779,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,46170,VALENCIA / VALÈNCIA,Villar del Arzobispo,VILLAR DEL ARZOBISPO,PTDA. DE LAS SUERTES (SAN VICENTE ),(OTROS),1.339,1.329,1.4410708322348185,0.999,0.999,1.1249456448345712,,0.999,1.5496430014818807,,1.519,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-22:00,29108,MÁLAGA,Guaro,GUARO,CARRETERA GUARO - COIN KM. 1,(OTROS),1.568,1.568,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.718,1.718,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-V: 07:00-13:00 y 15:00-19:00; S: 07:00-13:00,39806,CANTABRIA,Soba,SOBA,"BARRIO SAN JUAN DE SOBA (CTRA- COMARCAL RAMALES-VALLE D km 6,4)",(OTROS),1.39,1.39,1.4410708322348185,1.1,1.1,1.1249456448345712,,1.1,1.5496430014818807,1.62,1.62,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-X: 07:00-20:00; V-D: 07:00-20:00,06680,BADAJOZ,Castilblanco,CASTILBLANCO,"CARRETERA N-502 KM. 216,500",(OTROS),1.479,1.479,1.4410708322348185,1.19,1.19,1.1249456448345712,,1.19,1.5496430014818807,1.629,1.629,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,46314,VALENCIA / VALÈNCIA,Fuenterrobles,FUENTERROBLES,"CALLE PATROCINIO, 27",(OTROS),1.569,1.569,1.4410708322348185,1.225,1.225,1.1249456448345712,,1.225,1.5496430014818807,1.669,1.669,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,16313,CUENCA,Aliaguilla,ALIAGUILLA," AVENIDA TEJEDA, 12",(OTROS),1.399,1.399,1.4410708322348185,0.929,0.929,1.1249456448345712,,0.929,1.5496430014818807,1.539,1.539,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 00:00-00:01,24300,LEÓN,Bembibre,BEMBIBRE,PARQUE INDUSTRIAL PARCELA H km ...,(OTROS),1.6,1.5126666666666668,1.4410708322348185,,,1.1249456448345712,1.705,,1.5496430014818807,1.799,1.6589999999999998,1.5868337730870712,2.0,1.796,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-22:00,10430,CÁCERES,Cuacos de Yuste,CUACOS DE YUSTE,C-501 km 43,(OTROS),1.489,1.489,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.599,1.589,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-23:00,01120,ARABA/ÁLAVA,Arraia-Maeztu,MAEZTU/MAESTU,CARRETERA A-132 VITORIA-ESTELLA KM. 23,(OTROS),1.39,1.39,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.6,1.6,1.5868337730870712,1.75,1.75,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,46388,VALENCIA / VALÈNCIA,Godelleta,GODELLETA,"CAMINO CHIVA, S/N",(OTROS),1.381,1.3695,1.4410708322348185,0.992,0.9955,1.1249456448345712,,0.9955,1.5496430014818807,1.514,1.506,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-V: 07:00-21:30; S: 08:00-14:00 y 17:00-21:30; D: 09:00-14:00,08280,BARCELONA,Calaf,CALAF,"CARRETERA MANRESA A ST. GUIM, KM. 32,400",(OTROS),1.351,1.3195000000000001,1.4410708322348185,0.989,0.989,1.1249456448345712,1.351,0.989,1.5496430014818807,1.489,1.463,1.5868337730870712,1.631,1.631,1.7438397314511964
12/07/2023 19:12:41,L-S: 07:30-13:00 y 15:00-17:30; D: 09:30-13:30,46165,VALENCIA / VALÈNCIA,Bugarra,BUGARRA,"CALLE CRISTOBAL MESEGUER, 12",OTROS,1.519,1.519,1.4410708322348185,1.089,1.089,1.1249456448345712,,1.089,1.5496430014818807,1.659,1.659,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L: 24H,45490,TOLEDO,Valmojado,VALMOJADO,"CALLE ALAMEDA DEL FRESNO, 14",OTROS,1.359,1.359,1.4410708322348185,0.999,0.999,1.1249456448345712,,0.999,1.5496430014818807,,,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,05216,ÁVILA,Nava de Arévalo,NAVA DE AREVALO,"CALLE LARGA, 22",OTROS,,1.388,1.4410708322348185,0.883,0.969,1.1249456448345712,,0.969,1.5496430014818807,,,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,46800,VALENCIA / VALÈNCIA,Xàtiva,XATIVA,"CALLE PROYECTO MOLA 3, 6",+B ENERGIAS,1.279,1.34375,1.4410708322348185,,1.109,1.1249456448345712,,1.109,1.5496430014818807,1.489,1.5472857142857142,1.5868337730870712,,1.658,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,46410,VALENCIA / VALÈNCIA,Sueca,SUECA,"CALLE ARNAU DE VILANOVA, 7",+B ENERGIAS,1.289,1.4224999999999999,1.4410708322348185,,1.169,1.1249456448345712,1.339,1.169,1.5496430014818807,1.489,1.59375,1.5868337730870712,,1.8056666666666665,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,42005,SORIA,Soria,SORIA,"AVENIDA EUROPA, 28",+B ENERGIAS,1.275,1.3655,1.4410708322348185,,1.147,1.1249456448345712,,1.147,1.5496430014818807,1.485,1.5306666666666668,1.5868337730870712,,1.699,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,03770,ALICANTE,Verger (el),VERGER (EL),"AVENIDA PARTIDA SALOBRE, 1",+B ENERGIAS ,1.429,1.453,1.4410708322348185,,,1.1249456448345712,1.479,,1.5496430014818807,1.599,1.638,1.5868337730870712,,1.877,1.7438397314511964
12/07/2023 19:12:41,L-D: 06:00-22:00,46460,VALENCIA / VALÈNCIA,Silla,SILLA,"AVENIDA PICASSENT, 17",+OIL,1.469,1.4574999999999998,1.4410708322348185,,1.1695,1.1249456448345712,,1.1695,1.5496430014818807,1.639,1.6125000000000005,1.5868337730870712,,1.8199999999999998,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-14:25 y 14:30-22:00,06714,BADAJOZ,Haba (La),HABA (LA),"CALLE VILLANUEVA, 46",OTROS,1.489,1.489,1.4410708322348185,1.449,1.449,1.1249456448345712,1.659,1.449,1.5496430014818807,1.599,1.599,1.5868337730870712,1.785,1.785,1.7438397314511964
12/07/2023 19:12:41,L-J: 08:00-09:00,43870,TARRAGONA,Amposta,AMPOSTA,"PARTIDA ORIOLA, 54",OTROS,1.27,1.3693333333333333,1.4410708322348185,,1.0923333333333332,1.1249456448345712,,1.0923333333333332,1.5496430014818807,,1.5844285714285715,1.5868337730870712,,1.7601666666666667,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-21:00,14914,CÓRDOBA,Palenciana,PALENCIANA,"CALLE ERAS BAJAS, 12",OTROS,1.39,1.39,1.4410708322348185,0.937,0.937,1.1249456448345712,,0.937,1.5496430014818807,,,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,11160,CÁDIZ,Barbate,BARBATE,"POLIGONO EL OLIVAR, PARCELA 5.1, 5.1", ES CARBURANTES,1.339,1.4322000000000004,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.494,1.536,1.5868337730870712,,1.759,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,49022,ZAMORA,Zamora,ZAMORA,"CARRETERA N-122 (C. C. VISTA ALEGRE) KM. 62,3", ES CARBURANTES,1.369,1.4787499999999998,1.4410708322348185,,1.128,1.1249456448345712,,1.128,1.5496430014818807,1.559,1.6062500000000002,1.5868337730870712,,1.7489999999999999,1.7438397314511964
12/07/2023 19:12:41,L-S: 07:00-23:00,11549,CÁDIZ,Sanlúcar de Barrameda,ALGAIDA (LA),"CONCEJO, COLEGIO MONTE ALGAIDA CENTRAL, 28",OTROS,1.37,1.37,1.4410708322348185,1.0,1.0,1.1249456448345712,,1.0,1.5496430014818807,,,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,31390,NAVARRA,Olite,OLITE,"AVENIDA BEIRE, 55",OTROS,,1.379,1.4410708322348185,0.968,0.968,1.1249456448345712,,0.968,1.5496430014818807,,1.529,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,31515,NAVARRA,Cadreita,CADREITA,EXTRAMUROS S/N,OTROS,,1.399,1.4410708322348185,0.985,1.007,1.1249456448345712,,1.007,1.5496430014818807,,1.559,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-14:00 y 15:00-22:00,06458,BADAJOZ,Valle de la Serena,VALLE DE LA SERENA,"POLIGONO CTRA. HIGUERA DE LA SERENA, S/N",OTROS6/32718,1.569,1.569,1.4410708322348185,1.224,1.224,1.1249456448345712,,1.224,1.5496430014818807,1.699,1.699,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,10100,CÁCERES,Miajadas,MIAJADAS,"AVENIDA DE LOS GREMIOS, 15,17",OTROS,,1.3812857142857144,1.4410708322348185,0.958,1.064,1.1249456448345712,,1.064,1.5496430014818807,,1.544,1.5868337730870712,,1.699,1.7438397314511964
12/07/2023 19:12:41,L-S: 09:00-14:00 y 16:30-18:30; D: 09:00-14:00,39600,CANTABRIA,Camargo,MALIAÑO,"AVENIDA TORNADA, S/N",OTROS,1.47,1.4711249999999998,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.65,1.6560000000000001,1.5868337730870712,,1.8219999999999998,1.7438397314511964
12/07/2023 19:12:41,L: 06:30-22:30,06129,BADAJOZ,Zahínos,ZAHINOS,"CARRETERA HIGUERA DE VARGAS KM. 1,3",OTROS,1.379,1.379,1.4410708322348185,0.989,0.989,1.1249456448345712,,0.989,1.5496430014818807,,,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-S: 07:00-22:30; D: 08:00-22:30,36120,PONTEVEDRA,Cotobade,CALVELO,"CALLE TENORIO, 1",159OTROS9,1.545,1.545,1.4410708322348185,,,1.1249456448345712,1.629,,1.5496430014818807,1.669,1.669,1.5868337730870712,1.801,1.801,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,16235,CUENCA,Iniesta,INIESTA,"CALLE SAN  ILDEFONSO, 1",1611OTROSOTROSOTROSOTROS9363,1.298,1.3733333333333333,1.4410708322348185,0.929,0.929,1.1249456448345712,,0.929,1.5496430014818807,,1.609,1.5868337730870712,,1.719,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,08400,BARCELONA,Granollers,GRANOLLERS,"PASEO CONCA DEL BESOS, 26",OTROS,1.329,1.3820714285714286,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.499,1.554357142857143,1.5868337730870712,,1.7814999999999999,1.7438397314511964
12/07/2023 19:12:41,L: 07:00-23:00,23684,JAÉN,Alcalá la Real,RABITA (LA),"SAN JOSE - LA RABITA km 8,9",OTROS,1.389,1.4260000000000002,1.4410708322348185,1.109,1.1644999999999999,1.1249456448345712,,1.1644999999999999,1.5496430014818807,1.568,1.568,1.5868337730870712,1.719,1.719,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,30600,MURCIA,Archena,ARCHENA,CARRETERA MU-554 POLIGONO INDUSTRIAL LA CAPELLANIA KM. 1,24H,1.309,1.373,1.4410708322348185,,1.059,1.1249456448345712,1.339,1.059,1.5496430014818807,1.519,1.563,1.5868337730870712,,1.759,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,30163,MURCIA,Murcia,ESPARRAGAL,"CARRETERA CABEZO DE TORRES AL ESPARRAGAL KM. 6,2",24H,1.389,1.42,1.4410708322348185,1.119,1.119,1.1249456448345712,1.489,1.119,1.5496430014818807,1.629,1.5891666666666666,1.5868337730870712,,1.76,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,08970,BARCELONA,Sant Joan Despí,SANT JOAN DESPI,"MOSSEN JACINTO VERDAGUER, 83-85",3 PUNT TRES,1.499,1.4704000000000002,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.679,1.6548000000000003,1.5868337730870712,1.819,1.809,1.7438397314511964
12/07/2023 19:12:41,L-S: 08:00-14:00,41860,SEVILLA,Gerena,GERENA,"CALLE GARCIA CEBALLOS, 0",395 2/2HS 4OTROSOTROS8OTROS,1.399,1.4756666666666665,1.4410708322348185,0.999,0.999,1.1249456448345712,,0.999,1.5496430014818807,,1.629,1.5868337730870712,,1.699,1.7438397314511964
12/07/2023 19:12:41,L: 24H,12530,CASTELLÓN / CASTELLÓ,Benicarló,BENICARLO,"CAMI CAMINO FOSA PASTOR, S/N",3GS COMBUSTIBLES ,1.349,1.516142857142857,1.4410708322348185,,1.152,1.1249456448345712,,1.152,1.5496430014818807,1.499,1.679857142857143,1.5868337730870712,,1.845,1.7438397314511964
12/07/2023 19:12:41,L-D: 06:00-10:00,41580,SEVILLA,Casariche,CASARICHE,"CARRETERA DE ESTEPA, 19",41OTROS37733,1.35,1.4344999999999999,1.4410708322348185,0.96,0.96,1.1249456448345712,,0.96,1.5496430014818807,,1.619,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-S: 08:00-21:00,45190,TOLEDO,Nambroca,NAMBROCA,"CALLE CASTILLA LA MANCHA, 20",4511OTROSOTROS2OTROS416,1.399,1.399,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.568,1.568,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-S: 07:30-14:30 y 16:00-19:30,13240,CIUDAD REAL,Solana (La),SOLANA (LA),"CALLE COOPERATIVAS, 2",OTROS,,1.4362,1.4410708322348185,0.94,1.04975,1.1249456448345712,,1.04975,1.5496430014818807,,1.5501999999999998,1.5868337730870712,,1.689,1.7438397314511964
12/07/2023 19:12:41,L-V: 06:00-20:00,48510,BIZKAIA,Valle de Trápaga-Trapagaran,VALLE DE TRAPAGA,"BARRIO SALCEDILLO, S/N",686 TLP,1.24,1.4513333333333334,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,,1.6764999999999999,1.5868337730870712,,1.819,1.7438397314511964
12/07/2023 19:12:41,L-D: 24H,41900,SEVILLA,Camas,CAMAS,CARRETERA EXTREMADURA KM. 28,OTROS,1.424,1.489,1.4410708322348185,,,1.1249456448345712,,,1.5496430014818807,1.614,1.641,1.5868337730870712,1.744,1.79825,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-00:00,27560,LUGO,Monterroso,MONTERROSO,"AVENIDA DE LA CORUÑA,, 19",OTROS,1.509,1.434,1.4410708322348185,1.269,1.154,1.1249456448345712,,1.154,1.5496430014818807,1.639,1.639,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L-D: 07:00-23:00,18183,GRANADA,Huétor de Santillán,HUETOR-SANTILLAN,AUTOVIA A-92 KM. 256,96OTROS53,1.499,1.499,1.4410708322348185,,,1.1249456448345712,1.559,,1.5496430014818807,1.609,1.609,1.5868337730870712,1.759,1.759,1.7438397314511964
12/07/2023 19:12:41,L-D: 08:00-21:00,36841,PONTEVEDRA,Pazos de Borbén,PAZOS,CARRETERA REDONDELA - PAZOS KM. 5,A CHAN DE AMOEDO,1.499,1.499,1.4410708322348185,1.299,1.299,1.1249456448345712,1.589,1.299,1.5496430014818807,1.619,1.619,1.5868337730870712,,,1.7438397314511964
12/07/2023 19:12:41,L: 06:00-23:00,36640,PONTEVEDRA,Pontecesures,PONTECESURES,"RUA REDONDO, 56",A PALMEIRA,1.439,1.484,1.4410708322348185,,,1.1249456448345712,1.519,,1.5496430014818807,1.599,1.624,1.5868337730870712,1.739,1.764,1.7438397314511964
